table,filename,#VALUE!,bytes,timestamp
,AIM01.T_UB92_HDR_VALUE_3.gz,AIM01.T_UB92_HDR_VALUE_,4123512,3/4/2026 16:38
,AIM01.T_UB92_HDR_VALUE_4.gz,AIM01.T_UB92_HDR_VALUE_,4117346,3/4/2026 16:38
,AIM.T_RE_CASE_XREF_0.gz,AIM.T_RE_CASE_XREF_,9251104,3/4/2026 16:38
,AIM.T_RE_CASE_XREF_1.gz,AIM.T_RE_CASE_XREF_,9232828,3/4/2026 16:38
,AIM.T_RE_CASE_XREF_2.gz,AIM.T_RE_CASE_XREF_,9240453,3/4/2026 16:38
,AIM.T_RE_CASE_XREF_3.gz,AIM.T_RE_CASE_XREF_,9216274,3/4/2026 16:39
,AIM.T_RE_CASE_XREF_4.gz,AIM.T_RE_CASE_XREF_,9220500,3/4/2026 16:39
,AIM.T_RE_CASE_XREF_5.gz,AIM.T_RE_CASE_XREF_,9231195,3/4/2026 16:39
,AIM.T_RE_CASE_XREF_6.gz,AIM.T_RE_CASE_XREF_,9239191,3/4/2026 16:39
,AIM.T_RE_CASE_XREF_7.gz,AIM.T_RE_CASE_XREF_,9219445,3/4/2026 16:39
,AIM.T_RE_ELIG_0.gz,AIM.T_RE_ELIG_,8707197,3/4/2026 16:39
,AIM.T_RE_ELIG_10.gz,AIM.T_RE_ELIG_1,8697597,3/4/2026 16:39
,AIM.T_RE_ELIG_11.gz,AIM.T_RE_ELIG_1,8705135,3/4/2026 16:39
,AIM.T_RE_ELIG_12.gz,AIM.T_RE_ELIG_1,8690594,3/4/2026 16:39
,AIM.T_RE_ELIG_13.gz,AIM.T_RE_ELIG_1,8697438,3/4/2026 16:39
,AIM.T_RE_ELIG_14.gz,AIM.T_RE_ELIG_1,8697462,3/4/2026 16:39
,AIM.T_RE_ELIG_15.gz,AIM.T_RE_ELIG_1,8700616,3/4/2026 16:39
,AIM.T_RE_ELIG_16.gz,AIM.T_RE_ELIG_1,8701092,3/4/2026 16:39
,AIM.T_RE_ELIG_17.gz,AIM.T_RE_ELIG_1,8692305,3/4/2026 16:39
,AIM.T_RE_ELIG_18.gz,AIM.T_RE_ELIG_1,8694394,3/4/2026 16:39
,AIM.T_RE_ELIG_19.gz,AIM.T_RE_ELIG_1,8671714,3/4/2026 16:39
,AIM.T_RE_ELIG_1.gz,AIM.T_RE_ELIG_,8678515,3/4/2026 16:39
,AIM.T_RE_ELIG_20.gz,AIM.T_RE_ELIG_2,8706940,3/4/2026 16:39
,AIM.T_RE_ELIG_21.gz,AIM.T_RE_ELIG_2,8695150,3/4/2026 16:39
,AIM.T_RE_ELIG_22.gz,AIM.T_RE_ELIG_2,8686224,3/4/2026 16:39
,AIM.T_RE_ELIG_23.gz,AIM.T_RE_ELIG_2,8697583,3/4/2026 16:39
,AIM.T_RE_ELIG_24.gz,AIM.T_RE_ELIG_2,8702184,3/4/2026 16:39
,AIM.T_RE_ELIG_25.gz,AIM.T_RE_ELIG_2,8697014,3/4/2026 16:39
,AIM.T_RE_ELIG_26.gz,AIM.T_RE_ELIG_2,8696786,3/4/2026 16:39
,AIM.T_RE_ELIG_27.gz,AIM.T_RE_ELIG_2,8699862,3/4/2026 16:39
,AIM.T_RE_ELIG_28.gz,AIM.T_RE_ELIG_2,8693156,3/4/2026 16:39
,AIM.T_RE_ELIG_29.gz,AIM.T_RE_ELIG_2,8706498,3/4/2026 16:39
,AIM.T_RE_ELIG_2.gz,AIM.T_RE_ELIG_,8694925,3/4/2026 16:39
,AIM.T_RE_ELIG_30.gz,AIM.T_RE_ELIG_3,8692277,3/4/2026 16:39
,AIM.T_RE_ELIG_31.gz,AIM.T_RE_ELIG_3,8671107,3/4/2026 16:39
,AIM.T_RE_ELIG_32.gz,AIM.T_RE_ELIG_3,8696421,3/4/2026 16:39
,AIM.T_RE_ELIG_33.gz,AIM.T_RE_ELIG_3,8702297,3/4/2026 16:40
,AIM.T_RE_ELIG_34.gz,AIM.T_RE_ELIG_3,8683905,3/4/2026 16:40
,AIM.T_RE_ELIG_35.gz,AIM.T_RE_ELIG_3,8695621,3/4/2026 16:40
,AIM.T_RE_ELIG_36.gz,AIM.T_RE_ELIG_3,8698945,3/4/2026 16:40
,AIM.T_RE_ELIG_37.gz,AIM.T_RE_ELIG_3,8701293,3/4/2026 16:40
,AIM.T_RE_ELIG_38.gz,AIM.T_RE_ELIG_3,8688008,3/4/2026 16:40
,AIM.T_RE_ELIG_39.gz,AIM.T_RE_ELIG_3,8695690,3/4/2026 16:40
,AIM.T_RE_ELIG_3.gz,AIM.T_RE_ELIG_,8682064,3/4/2026 16:40
,AIM.T_RE_ELIG_40.gz,AIM.T_RE_ELIG_4,8686806,3/4/2026 16:40
,AIM.T_RE_ELIG_41.gz,AIM.T_RE_ELIG_4,8700157,3/4/2026 16:40
,AIM.T_RE_ELIG_42.gz,AIM.T_RE_ELIG_4,8685724,3/4/2026 16:40
,AIM.T_RE_ELIG_43.gz,AIM.T_RE_ELIG_4,8696378,3/4/2026 16:40
,AIM.T_RE_ELIG_44.gz,AIM.T_RE_ELIG_4,8710141,3/4/2026 16:40
,AIM.T_RE_ELIG_45.gz,AIM.T_RE_ELIG_4,8688651,3/4/2026 16:40
,AIM.T_RE_ELIG_46.gz,AIM.T_RE_ELIG_4,8687913,3/4/2026 16:40
,AIM.T_RE_ELIG_47.gz,AIM.T_RE_ELIG_4,8682892,3/4/2026 16:40
,AIM.T_RE_ELIG_48.gz,AIM.T_RE_ELIG_4,8680530,3/4/2026 16:40
,AIM.T_RE_ELIG_49.gz,AIM.T_RE_ELIG_4,8689023,3/4/2026 16:40
,AIM.T_RE_ELIG_4.gz,AIM.T_RE_ELIG_,8690081,3/4/2026 16:40
,AIM.T_RE_ELIG_50.gz,AIM.T_RE_ELIG_5,8691245,3/4/2026 16:40
,AIM.T_RE_ELIG_51.gz,AIM.T_RE_ELIG_5,8695206,3/4/2026 16:40
,AIM.T_RE_ELIG_52.gz,AIM.T_RE_ELIG_5,8693803,3/4/2026 16:40
,AIM.T_RE_ELIG_53.gz,AIM.T_RE_ELIG_5,8688687,3/4/2026 16:40
,AIM.T_RE_ELIG_STOP_0.gz,AIM.T_RE_ELIG_STOP_,282,3/4/2026 16:40
,AIM.T_RE_LIV_ARNG_0.gz,AIM.T_RE_LIV_ARNG_,423,3/4/2026 16:40
,AIM.T_RE_MEDICARE_A_0.gz,AIM.T_RE_MEDICARE_A_,3382167,3/4/2026 16:40
,AIM.T_RE_MEDICARE_B_0.gz,AIM.T_RE_MEDICARE_B_,4006461,3/4/2026 16:40
,AIM.T_RE_PAT_LIAB_0.gz,AIM.T_RE_PAT_LIAB_,7978667,3/4/2026 16:41
,AIM.T_RE_PAT_LIAB_1.gz,AIM.T_RE_PAT_LIAB_,7982467,3/4/2026 16:41
,AIM.T_REVENUE_CODE_0.gz,AIM.T_REVENUE_CODE_,3628,3/4/2026 16:41
,AIM.T_REV_GROUP_0.gz,AIM.T_REV_GROUP_,3611,3/4/2026 16:41
,AIM.T_REV_TYPE_0.gz,AIM.T_REV_TYPE_,1258,3/4/2026 16:41
,AIM.T_THERAPEUTIC_GROUP_0.gz,AIM.T_THERAPEUTIC_GROUP_,260,3/4/2026 16:41
,AIM.T_THERAPEUTIC_TYPE_0.gz,AIM.T_THERAPEUTIC_TYPE_,334,3/4/2026 16:41
,AIM.T_TPL_COV_PLAN_XREF_0.gz,AIM.T_TPL_COV_PLAN_XREF_,174,3/4/2026 16:41
,genius_03042026_180934.csv,genius_03042026_180934,52,3/4/2026 18:09
,test.gz,tes,29,3/4/2026 18:09
,03042026_genius_files.csv,03042026_genius_files,45634,3/5/2026 9:54
